,author,count,surname,race,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",african
912,m vandenbeusch,1,vandenbeusch,"GreaterEuropean,WestEuropean,Germanic",0.0021834227,0.00023693292,0.0014516752,0.0010035849,0.00074631505,0.054703474,0.042001512,0.23086599,0.11900904,0.4895374,0.04212374,0.010801895,0.005335047,Non-African
913,m vanpeene,1,vanpeene,"GreaterEuropean,British",0.005719278,0.0015204797,0.010239487,0.0032783218,0.0031769387,0.82164776,0.0013188643,0.02858806,0.10796082,0.005041963,0.0028701976,0.0044149216,0.0042229225,Non-African
914,m wessels,1,wessels,"GreaterEuropean,British",0.008582613,0.0004998909,0.0008971764,0.02803954,0.0013877464,0.46865848,0.010994362,0.15165827,0.020685123,0.2655998,0.016996363,0.019276537,0.0067240507,Non-African
915,m wilson,1,wilson,"GreaterEuropean,British",0.0039466573,0.0081019,0.0019696604,0.0030047041,0.00054609886,0.8775148,0.002187998,0.0411318,0.011846884,0.002108289,0.033846375,0.0075757173,0.0062191146,Non-African
916,m yamaki,1,yamaki,"Asian,GreaterEastAsian,Japanese",0.047782205,0.88857824,0.00010181334,0.025983345,0.00430237,0.0032069408,0.0003848281,0.005853915,0.0051785097,7.351468e-05,0.012835968,0.0055033104,0.00021497902,Non-African
871,m godinez-rubi,1,godinez-rubi,"GreaterEuropean,WestEuropean,Italian",0.0020149527,0.0054221344,0.056120306,0.0065905116,0.11103528,0.10199723,0.0537173,0.08938199,0.02493074,0.00081266736,0.2394608,0.3084204,9.571494e-05,Non-African
869,m gadalla,1,gadalla,"GreaterEuropean,WestEuropean,Hispanic",0.0004180071,0.0026997025,0.04007602,0.021539994,0.004676549,0.0366215,0.0027470302,0.020530464,0.01633734,0.0014539004,0.4527157,0.399895,0.00028881466,Non-African
831,lj raskind,1,raskind,"GreaterEuropean,British",0.0056239185,0.003999998,0.055869702,0.0019424551,0.0029723882,0.7045517,0.017554227,0.07924306,0.077211924,0.008327104,0.012987912,0.0042720344,0.025443615,Non-African
839,lv aranda,1,aranda,"GreaterEuropean,WestEuropean,Hispanic",0.00075418944,0.058761187,0.01820058,0.02954031,0.0063559716,0.009199697,0.0018730395,0.016183,0.028365994,0.0061284658,0.77208126,0.04995057,0.002605758,Non-African
846,m asher,1,asher,"GreaterEuropean,British",0.005892736,0.001364378,0.011304001,0.012050215,0.04142458,0.76899725,0.0024539034,0.118071906,0.020769442,0.0014430115,0.007609893,0.0067111617,0.0019075848,Non-African
845,m altmann,1,altmann,"GreaterEuropean,WestEuropean,Germanic",0.00192278,0.0025944354,0.00085123844,0.0018595381,0.0058272644,0.07282154,0.0307417,0.23757452,0.036777552,0.3973785,0.024689091,0.010058763,0.1769031,Non-African
844,m alexander,1,alexander,"GreaterEuropean,British",0.0016878146,0.006276868,0.018115027,0.0036617846,0.002233914,0.56350327,0.031317726,0.24299733,0.03575332,0.023106704,0.017765418,0.037440214,0.016140554,Non-African
843,m ahire,1,ahire,"GreaterEuropean,WestEuropean,Hispanic",0.005946984,0.0013823318,0.06440528,0.26147693,0.04678733,0.1306771,0.0009418543,0.042137973,0.15629005,0.0010261955,0.27512172,0.011499998,0.0023063158,Non-African
842,m adamska,1,adamska,"GreaterEuropean,EastEuropean",0.005773446,0.005498972,0.014525297,0.04181722,0.01630764,0.07498798,0.5520716,0.14848721,0.042457946,0.07860508,0.011045872,0.004791445,0.0036302994,Non-African
840,m abaidia,1,abaidia,"GreaterEuropean,WestEuropean,Hispanic",0.010837297,0.03925759,0.050095472,0.19594894,0.0720574,0.050908756,0.016738227,0.09241485,0.025841832,0.0047670216,0.27396643,0.16527419,0.0018919428,Non-African
838,lr selim,1,selim,"GreaterAfrican,Muslim",0.005244581,0.0016181198,0.063115746,0.0595278,0.38326582,0.01025433,0.03195131,0.19243781,0.083339006,0.032121614,0.0393252,0.026839515,0.07095919,African
868,m fricker,1,fricker,"GreaterEuropean,British",0.0013128362,0.013691406,0.013419776,0.006385068,0.0039815838,0.54347765,0.02036713,0.22929123,0.037300013,0.061116315,0.05047642,0.0069056232,0.012274831,Non-African
837,lpm radio,1,radio,"GreaterEuropean,WestEuropean,Hispanic",0.0008521356,0.031363823,0.0077230064,0.011993438,0.019940736,0.07410088,0.005248013,0.056692664,0.06431185,0.004643553,0.37989753,0.34312463,0.00010771407,Non-African
836,lpc belder,1,belder,"GreaterEuropean,Jewish",0.0010688665,0.0014010725,0.007257548,0.0068497695,0.011105929,0.19289546,0.022453059,0.47962743,0.0584507,0.15730207,0.024315897,0.02219589,0.0150763765,Non-African
835,lm ponte,1,ponte,"GreaterEuropean,WestEuropean,Italian",0.005932715,0.00445103,0.012180053,0.02038923,0.0019333849,0.0661051,0.006306143,0.016172336,0.12907681,0.004173643,0.35072973,0.3780492,0.004500608,Non-African
834,lm miranda,1,miranda,"GreaterEuropean,WestEuropean,Hispanic",0.00042507576,0.015757807,0.036237873,0.09185572,0.004900082,0.014604301,0.0007538367,0.017308788,0.036790602,0.005535641,0.6871396,0.087026834,0.0016638231,Non-African
833,ll gottert,1,gottert,"GreaterEuropean,WestEuropean,French",0.013329952,0.0014135746,0.0025031152,0.0012889088,0.0032494806,0.18930747,0.064507894,0.23073949,0.39549744,0.06621072,0.01416786,0.009066132,0.008718025,Non-African
832,lj spilker,1,spilker,"GreaterEuropean,British",0.002426871,0.0129461875,0.002679398,0.0008194627,0.0024130712,0.5321878,0.015703782,0.2696038,0.023994802,0.04190333,0.04167459,0.016959304,0.036687557,Non-African
847,m asyrafi,1,asyrafi,"GreaterAfrican,Muslim",0.0006763736,0.0001806058,0.005260186,0.00942917,0.43436804,0.08906421,0.0019128586,0.01607846,0.112015806,0.0011236127,0.08052059,0.2473222,0.0020478524,African
848,m ayoub,1,ayoub,"GreaterAfrican,Muslim",0.009168198,0.0138080185,0.0017730464,0.1538968,0.53207,0.032902434,0.028510144,0.017757252,0.16993947,0.00034170708,0.037348557,0.0010831957,0.0014011533,African
849,m ballard,1,ballard,"GreaterEuropean,British",0.00670467,0.0011073678,0.005742158,0.0015642914,0.00043895282,0.8179439,0.000741881,0.0020448354,0.14650224,0.0046465127,0.0052178265,0.0026960347,0.0046493053,Non-African
850,m blewett,1,blewett,"GreaterEuropean,British",0.004977297,0.0034492367,0.0015408996,0.0031319654,0.0008416517,0.92946136,0.002578965,0.024535391,0.0127867805,0.00056045933,0.010393517,0.0043252935,0.0014173194,Non-African
851,m boyd,1,boyd,"GreaterEuropean,British",0.002560389,0.00044920392,0.0006981064,0.007957199,0.0040894733,0.96750903,0.0003706224,0.0021751053,0.0076503204,7.07178e-05,0.000950094,0.003370275,0.00214945,Non-African
853,m bruncevic,1,bruncevic,"GreaterEuropean,British",0.0024817358,0.0035596872,0.0014260164,0.003961771,0.005694725,0.40175626,0.010806098,0.022029227,0.32845113,0.0031586098,0.035016496,0.17235078,0.009307507,Non-African
854,m chen,1,chen,"Asian,GreaterEastAsian,EastAsian",0.9454941,0.0015761481,0.0012550817,0.00033947986,0.00049680716,0.02135163,0.0015047493,0.017223727,0.0017539231,0.0006453778,0.0016325638,0.001772066,0.0049542445,Non-African
857,m cooperson,1,cooperson,"GreaterEuropean,British",0.00050506444,0.00025473078,0.0017512175,0.0013503109,0.00043684887,0.9517179,0.0015066393,0.0105166435,0.015896741,0.0013751476,0.0049410765,0.0039276825,0.005819979,Non-African
858,m de dapper,1,de dapper,"GreaterEuropean,WestEuropean,French",0.0026676403,0.0009893293,0.0075716577,0.0014084744,0.0013159212,0.41575816,0.004211325,0.023655795,0.46155113,0.0146712605,0.02044579,0.03176662,0.01398681,Non-African
859,m de jager,1,de jager,"GreaterEuropean,WestEuropean,French",0.004099286,0.0024926187,0.004312749,0.0013164008,0.0010603272,0.1279941,0.006923647,0.041929327,0.64184624,0.03278281,0.09654468,0.034030072,0.0046677473,Non-African
860,m dearman,1,dearman,"GreaterEuropean,British",0.0010060275,0.00035587058,0.0013223116,0.00054043747,0.00015007528,0.9706932,0.0004584331,0.006626967,0.012373593,0.00064510363,0.004394635,0.0012751698,0.00015817238,Non-African
861,m deben,1,deben,"GreaterEuropean,British",0.08737661,0.002097858,0.0067381007,0.004950911,0.03088828,0.24764372,0.025327308,0.06546,0.23399596,0.16866404,0.01649034,0.0037748949,0.10659206,Non-African
862,m deymaz,1,deymaz,"GreaterEuropean,WestEuropean,French",0.0010183998,0.0008659891,0.14333364,0.007742595,0.05727616,0.15578155,0.008294295,0.033918496,0.47456792,0.008632972,0.095114246,0.01269211,0.00076152873,Non-African
863,m dolan,1,dolan,"GreaterEuropean,British",0.0019797734,0.0065467,0.018123312,0.018229295,0.00943717,0.5164307,0.03947337,0.04797212,0.17188147,0.022605728,0.08897621,0.051848885,0.006495322,Non-African
864,m douglas-escobar,1,douglas-escobar,"GreaterEuropean,WestEuropean,Hispanic",0.00012330718,0.0006647592,0.00042920245,0.0015988247,0.0020712411,0.0445817,0.0002873665,0.011594966,0.06177653,0.0008642955,0.8742472,0.00132729,0.0004332799,Non-African
866,m eaton-krauss,1,eaton-krauss,"GreaterEuropean,British",0.0015466627,0.0012996759,0.0004501283,0.009579738,0.00051855296,0.84373116,0.0052270354,0.07013408,0.016839845,0.015882365,0.0073512373,0.014441932,0.012997577,Non-African
867,m fischer,1,fischer,"GreaterEuropean,Jewish",0.019645683,0.0022064454,0.0028029357,0.0075223893,0.002961107,0.12938507,0.019666424,0.5050195,0.069442205,0.17184041,0.035468213,0.016271621,0.017767997,Non-African
1004,oam hassoun,1,hassoun,"GreaterAfrican,Muslim",0.00035974028,0.00045019158,0.00022874968,0.012823243,0.9014022,0.0039046945,0.0022646738,0.012039872,0.038828727,0.00407445,0.0022408238,0.0011991612,0.020183524,African
1059,pn edison,1,edison,"GreaterEuropean,Jewish",0.0012528426,0.007010924,0.0008947743,0.0409262,0.026548062,0.2688485,0.021275178,0.43302622,0.107307196,0.0067318194,0.052465502,0.020926867,0.012785931,Non-African
1006,odc by fraud,1,by fraud,"GreaterEuropean,British",0.0027535742,0.00078195205,0.00015844635,0.0034504617,0.0021655832,0.6807438,0.0050167646,0.04293818,0.22246976,0.022643803,0.008050542,0.0029773489,0.0058497353,Non-African
1254,t rule,1,rule,"GreaterEuropean,British",0.025902731,0.00482551,0.010705857,0.056236405,0.0067665027,0.7168535,0.013794723,0.07218995,0.02916071,0.0073803687,0.026498197,0.017969992,0.011715604,Non-African
1261,t welman-hawkes,1,welman-hawkes,"GreaterEuropean,British",0.0023383975,0.00035138373,0.0019601246,0.011003191,0.008089019,0.75228095,0.005954677,0.11957637,0.025788222,0.045177434,0.004627103,0.0044339052,0.018419312,Non-African
1260,t watanabe,1,watanabe,"Asian,GreaterEastAsian,Japanese",0.0078014503,0.98576224,0.0003473972,0.004300728,0.00010524432,0.00071442156,2.821795e-05,0.00013125151,0.00020164355,3.456747e-06,0.00023108804,0.00035406288,1.8667992e-05,Non-African
1259,t wasterlid,1,wasterlid,"GreaterEuropean,British",0.009104599,0.005720974,0.0011872863,0.03486734,0.0065119844,0.505595,0.039688326,0.19732052,0.047275882,0.027812533,0.042095337,0.043399632,0.039420564,Non-African
1258,t washizuka,1,washizuka,"Asian,GreaterEastAsian,Japanese",0.009760972,0.9872671,2.9670478e-05,0.0014237653,0.00010635382,0.0008119902,8.21689e-05,8.2723454e-05,0.00012285436,1.918933e-06,0.00016443509,0.00014510335,1.0126204e-06,Non-African
1257,t thiemeyer,1,thiemeyer,"GreaterEuropean,WestEuropean,Germanic",0.0032742228,0.0030922845,0.003487989,0.010491027,0.0019024733,0.0969524,0.025420515,0.054203205,0.23333795,0.48815802,0.048811276,0.020510562,0.010357975,Non-African
1256,t steinbeck,1,steinbeck,"GreaterEuropean,British",0.0062525147,0.012789094,0.0015478805,0.0013419494,0.004592315,0.38563007,0.031307887,0.34563693,0.050580654,0.05786057,0.035840675,0.00936424,0.057255253,Non-African
1255,t schneider,1,schneider,"GreaterEuropean,WestEuropean,Germanic",0.00043752595,0.0010122112,0.0005020383,0.0003239244,0.00070303574,0.042295482,0.022098593,0.22273825,0.14564407,0.4674614,0.03599863,0.04409443,0.016690353,Non-African
1253,t opthof,1,opthof,"GreaterEuropean,Jewish",0.001990502,0.0064489706,0.0018300151,0.0047211754,0.0072030844,0.13735414,0.20633681,0.21562108,0.034832135,0.15886913,0.026516832,0.011730169,0.186546,Non-African
1242,t givens,1,givens,"GreaterEuropean,British",0.0098005785,0.0034997917,0.041403327,0.0050426014,0.0043080454,0.49830005,0.015596368,0.17274332,0.19657254,0.004943086,0.035495613,0.009307654,0.0029870002,Non-African
1252,t okamoto,1,okamoto,"Asian,GreaterEastAsian,Japanese",0.03877256,0.9486536,5.8920145e-05,0.005478784,0.00013446128,0.00034660348,4.0371942e-05,0.00020218687,0.00032698485,0.000101184916,0.0019426846,0.003575542,0.0003660384,Non-African
1251,t nowak,1,nowak,"GreaterEuropean,British",0.00092675496,0.11434236,0.14102536,0.008292588,0.07649136,0.23162979,0.036289975,0.11872092,0.012950169,0.010262429,0.009210813,0.09621743,0.14364013,Non-African
1250,t mccarthy,1,mccarthy,"GreaterEuropean,British",0.004190135,0.0067427037,0.00039001522,0.00056697277,0.00037308442,0.9568315,0.00032294815,0.005824424,0.0062480955,0.00012403971,0.012581091,0.0054824855,0.00032243392,Non-African
1249,t maruki,1,maruki,"Asian,GreaterEastAsian,Japanese",0.01108242,0.92226106,0.0029297725,0.017248878,0.0034875874,0.0078066424,0.0012970781,0.0041671433,0.0045902445,0.00017007747,0.01940356,0.005496712,5.877132e-05,Non-African
1248,t kubota,1,kubota,"Asian,GreaterEastAsian,Japanese",0.0077093793,0.9623339,0.014050853,0.007031221,0.0002587177,0.0031821623,0.0022159002,0.0011779269,0.0008729079,7.868149e-05,0.0005109915,0.0003706978,0.00020658251,Non-African
1247,t jilling,1,jilling,"Asian,GreaterEastAsian,EastAsian",0.7263882,0.0013094029,0.0007801726,0.00056837307,0.0010955532,0.22636725,0.0057476256,0.015904596,0.011510532,0.00045151418,0.0047629024,0.00019923934,0.0049145264,Non-African
1245,t hunt,1,hunt,"GreaterEuropean,British",0.0050584744,0.0009777272,0.0013587816,0.0010290227,0.0009327163,0.9619675,0.0011999827,0.00576544,0.0122918235,0.0017388805,0.0033319995,0.0019908445,0.0023568473,Non-African
1262,t willard,1,willard,"GreaterEuropean,British",0.012227741,0.0029167007,0.0014130495,0.00030144092,0.00013871936,0.9095357,0.0003371297,0.00449847,0.06210559,0.0012298543,0.003732702,0.0009524823,0.0006103681,Non-African
1263,t wippermann,1,wippermann,"GreaterEuropean,WestEuropean,Germanic",0.0016739039,0.0008589608,0.00046559275,0.00025172526,0.0007858482,0.016485153,0.024156328,0.071345866,0.03652255,0.77073604,0.029439107,0.0038745208,0.043404363,Non-African
1264,t you,1,you,"Asian,GreaterEastAsian,EastAsian",0.969448,0.009565662,1.4486331e-05,0.003679125,0.00084054965,0.0044244104,0.001326751,0.0012753048,0.0076131383,0.00018680663,0.0002947478,0.0009741476,0.00035698584,Non-African
1266,ta voelker,1,voelker,"GreaterEuropean,WestEuropean,Germanic",0.0066823834,0.004258863,0.0043350537,0.0031826994,0.00075910357,0.07344443,0.0754244,0.16771653,0.050825294,0.43015316,0.033634566,0.09798418,0.051599253,Non-African
1282,tr samara,1,samara,"Asian,GreaterEastAsian,Japanese",0.00528685,0.22089605,0.21590312,0.05270337,0.047796324,0.019660035,0.0039675566,0.08822347,0.060358293,0.0077692517,0.14369929,0.13249373,0.0012426274,Non-African
1281,tpm barnett,1,barnett,"GreaterEuropean,British",0.00300918,0.0018930786,0.012819159,0.001595011,0.0024165402,0.84697556,0.008037278,0.087390855,0.012228937,0.0008301939,0.014384426,0.005009598,0.0034101536,Non-African
1280,tp besterman,1,besterman,"GreaterEuropean,Jewish",0.0011125989,0.0007221518,0.0007943355,0.0012445836,0.0008408851,0.30241656,0.028026052,0.61937654,0.019152783,0.009521432,0.0096739195,0.0054587065,0.0016594441,Non-African
1279,tnlp income,1,income,"GreaterEuropean,British",0.011526599,0.012970194,0.0018738157,0.033618864,0.05374658,0.6691477,0.0060961284,0.048963383,0.02410693,0.015302605,0.08578678,0.03600315,0.0008572884,Non-African
1277,tn fire,1,fire,"GreaterEuropean,British",0.004036672,0.00066667184,0.0057371645,0.013728802,0.0070822095,0.79123694,0.009780928,0.044487674,0.04640988,0.0011598623,0.05217178,0.019799527,0.0037018803,Non-African
1276,tmp duggan,1,duggan,"GreaterEuropean,British",0.00097626087,0.00050115027,0.022961149,0.0014603928,0.001789711,0.9519367,0.00033646182,0.003339608,0.003480159,0.00070839305,0.0023089997,0.009071908,0.001129157,Non-African
1275,tm isabell,1,isabell,"GreaterEuropean,British",0.0015167018,0.017232068,0.014047707,0.05741199,0.012457115,0.4837028,0.007499688,0.12224858,0.051273286,0.11935134,0.05329509,0.03923054,0.02073312,Non-African
1274,tm dawson,1,dawson,"GreaterEuropean,British",0.0062184995,0.003870288,0.0055073816,0.0073144105,0.0011211392,0.9438059,0.00068488164,0.014125974,0.008045568,0.0015486851,0.004808583,0.0011831357,0.001765613,Non-African
1273,tj sullivan,1,sullivan,"GreaterEuropean,British",0.00094920676,0.000539338,0.008777211,0.0004739952,0.0001357254,0.9675531,0.00047563508,0.006029795,0.0047026686,0.00011719154,0.0056509767,0.004442627,0.0001524986,Non-African
1272,ti scopes,1,scopes,"GreaterEuropean,British",0.0120359985,0.017866576,0.028770018,0.0072333687,0.009427174,0.65882117,0.0139055,0.055862043,0.02442743,0.022954779,0.068910375,0.06261202,0.017173523,Non-African
1271,the earl de grey and ripon,1,earl de grey and ripon,"GreaterEuropean,British",0.00089297176,0.0069371928,0.0022532411,0.0036291084,0.0020092227,0.5373661,0.0029249443,0.0045769406,0.13829258,0.001993586,0.025500828,0.2454017,0.028221617,Non-African
1270,tg hinton,1,hinton,"GreaterEuropean,British",0.073940724,0.0062773232,0.0006595879,0.00044273876,0.0005190317,0.84904003,0.0012499619,0.009747259,0.029591579,0.00080825685,0.021271452,0.004114428,0.0023376718,Non-African
1269,td whitmore,1,whitmore,"GreaterEuropean,British",0.0024061466,0.00072919653,0.00047580138,0.0011256876,0.00033592194,0.96767676,0.0004134445,0.008505117,0.008270933,0.00033589551,0.0027217309,0.0051121525,0.0018912216,Non-African
1268,tb porterfield,1,porterfield,"GreaterEuropean,British",0.0013807007,0.0010593865,0.002224603,0.0011708868,0.0003833605,0.7900024,0.012499795,0.13551123,0.035752047,0.006315578,0.010295519,0.0019770043,0.0014275779,Non-African
1267,tax justice network-africa,1,justice network-africa,"GreaterEuropean,WestEuropean,Italian",0.01770529,0.026848769,0.00044051567,0.0031737266,0.11358472,0.22800939,0.006413703,0.0015578708,0.017093554,0.0046774354,0.0031006846,0.57132775,0.006066581,Non-African
1244,t hashimoto,1,hashimoto,"Asian,GreaterEastAsian,Japanese",0.006152005,0.99333984,2.3794917e-06,0.000120841534,1.3288151e-05,2.510761e-05,7.780282e-06,1.1543064e-05,1.4187532e-05,3.6297865e-06,0.00012935986,0.00017374534,6.3050707e-06,Non-African
1241,t giannini,1,giannini,"GreaterEuropean,WestEuropean,Italian",0.00015850086,8.080584e-05,0.00012930013,0.00042800847,5.87104e-05,0.0047189244,0.0016344468,0.0008846832,0.017132392,0.00015050532,0.016204312,0.9583211,9.84158e-05,Non-African
1195,s van schaik,1,van schaik,"GreaterEuropean,WestEuropean,Germanic",0.00147004,0.004330407,9.014623e-05,0.0008441383,0.0011321324,0.20031147,0.031816643,0.065277256,0.19413832,0.40438965,0.03073542,0.061116096,0.0043482347,Non-African
1209,sh sloane,1,sloane,"GreaterEuropean,British",0.001493507,0.000891315,0.00010948614,0.00681686,0.0035321163,0.8973438,0.004283082,0.06830385,0.0051603834,0.0009536173,0.0052432753,0.005168286,0.00070043566,Non-African
1218,sk katyal,1,katyal,"Asian,IndianSubContinent",0.0006207028,9.654454e-06,0.80013704,0.0018865503,0.021699218,0.007765385,0.14630008,0.013172234,0.0057412684,0.0008694724,0.0010253383,0.00018514748,0.0005879291,Non-African
1217,sj wulf,1,wulf,"GreaterEuropean,Jewish",0.009526577,0.00229468,0.006833749,0.006403415,0.0050743734,0.23323473,0.07968178,0.4227512,0.015897801,0.19335952,0.0065388745,0.009763674,0.008639633,Non-African
